gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2013218146	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010099_lg.jpg											
2013218145	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010225_lg.jpg											
2013218144	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010239_lg.jpg											
2013218143	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010154_lg.jpg											
2013218142	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010248_lg.jpg											
2013218141	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010222_lg.jpg											
2013218140	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010203_lg.jpg											
2013218139	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010253_lg.jpg											
2013218138	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010576_lg.jpg											
2013218137	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010247_lg.jpg											
2013218136	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010171_lg.jpg											
2013218135	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010227_lg.jpg											
2013218134	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010207_lg.jpg											
2013218133	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010184_lg.jpg											
2013218132	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010582_lg.jpg											
2013218131	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010606_lg.jpg											
2013218130	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010580_lg.jpg											
2013218129	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010224_lg.jpg											
2013218128	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010229_lg.jpg											
2013218127	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010001_lg.jpg											
2013218126	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010140_lg.jpg											
2013218125	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010103_lg.jpg											
2013218124	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010241_lg.jpg											
2013218123	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010012_lg.jpg											
2013218122	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010017_lg.jpg											
2013218121	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010228_lg.jpg											
2013218120	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010209_lg.jpg											
2013218119	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010005_lg.jpg											
2013218118	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010130.jpg											
2013218117	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010211_lg.jpg											
2013218116	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010173_lg.jpg											
2013218115	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010245_lg.jpg											
2013218114	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010526_lg.jpg											
2013218113	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010185_lg.jpg											
2013218112	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010177_lg.jpg											
2013218111	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010251_lg.jpg											
2013218110	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010242_lg.jpg											
2013218109	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010223_lg.jpg											
2013218108	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010204_lg.jpg											
2013218107	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010178_lg.jpg											
2013218106	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010167_lg.jpg											
2013218105	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010212_lg.jpg											
2013218104	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010234_lg.jpg											
2013218103	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010217_lg.jpg											
2013218102	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010003_lg.jpg											
2013218101	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009970_lg.jpg											
2013218100	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010191_lg.jpg											
2013218099	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010201_lg.jpg											
2013218098	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009981_lg.jpg											
2013218097	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010148_lg.jpg											
2013218096	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010010_lg.jpg											
2013218095	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009991_lg.jpg											
2013218094	StillImage	image/jpeg	http://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC_00000483_1498514030_lg.jpg											
2013218093	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010016_lg.jpg											
2013218092	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/2018-12-26_14-15-41_C_1549937467_lg.jpg											
2013218092	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009986_lg.jpg											
2013218092	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/2018-12-26_14-28-52_C_1549937385_lg.jpg											
2013218091	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010129_lg.jpg											
2013218090	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009998_lg.jpg											
2013218089	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010230_lg.jpg											
2013218088	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010205_lg.jpg											
2013218087	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010011_lg.jpg											
2013218086	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010206_lg.jpg											
2013218085	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010121_lg.jpg											
2013218084	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010098_lg.jpg											
2013218083	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009999_lg.jpg											
2013218082	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010210_lg.jpg											
2013218081	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009929.jpg											
2013218080	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009969_lg.jpg											
2013218079	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010112.jpg											
2013218078	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010014_lg.jpg											
2013218077	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009990_lg.jpg											
2013218076	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010160_lg.jpg											
2013218075	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010168_lg.jpg											
2013218074	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010165_lg.jpg											
2013218073	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009930_lg.jpg											
2013218072	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010221_lg.jpg											
2013218071	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010020_lg.jpg											
2013218070	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009960.jpg											
2013218069	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010013_lg.jpg											
2013218068	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009971_lg.jpg											
2013218067	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010215_lg.jpg											
2013218066	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010000_lg.jpg											
2013218065	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010126.jpg											
2013218064	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009995_lg.jpg											
2013218063	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009996_lg.jpg											
2013218062	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010008_lg.jpg											
2013218061	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009955_lg.jpg											
2013218060	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010088.jpg											
2013218059	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009985_lg.jpg											
2013218058	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009902.jpg											
2013218057	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010004_lg.jpg											
2013218056	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009947.jpg											
2013218055	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010009_lg.jpg											
2013218054	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009997_lg.jpg											
2013218053	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009988_lg.jpg											
2013218052	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010007_lg.jpg											
2013218051	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009941_lg.jpg											
2013218050	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009964_lg.jpg											
2013218049	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009918.jpg											
2013218048	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010006_lg.jpg											
2013218047	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009984_lg.jpg											
2013218046	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010124_lg.jpg											
2013218045	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009992_lg.jpg											
2013218044	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009959_lg.jpg											
2013218043	StillImage	image/jpeg	http://symbiota.ccber.ucsb.edu/content/specimenImages/UCSB_IZC/UCSB-IZC00000/UCSB-IZC_00000482_1498514016_lg.jpg											
2013218042	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009980.jpg											
2013218041	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009976_lg.jpg											
2013218040	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009924_lg.jpg											
2013218039	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010100.jpg											
2013218038	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009928.jpg											
2013218037	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010019_lg.jpg											
2013218036	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009975_lg.jpg											
2013218035	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009926_lg.jpg											
2013218034	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010172_lg.jpg											
2013218033	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009944_lg.jpg											
2013218032	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009842_lg.jpg											
2013218031	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009922.jpg											
2013218030	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009962_lg.jpg											
2013218029	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009977_lg.jpg											
2013218028	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009973_lg.jpg											
2013218027	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009916_lg.jpg											
2013218026	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009908_lg.jpg											
2013218025	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010002_lg.jpg											
2013218024	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009956_lg.jpg											
2013218023	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009873_lg.jpg											
2013218022	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009989_lg.jpg											
2013218021	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009942.jpg											
2013218020	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009925.jpg											
2013218019	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009858_lg.jpg											
2013218018	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009993_lg.jpg											
2013218017	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009911_lg.jpg											
2013218016	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009882_lg.jpg											
2013218015	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009946.jpg											
2013218014	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009967_lg.jpg											
2013218013	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009987_lg.jpg											
2013218012	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009936.jpg											
2013218011	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009277_lg.jpg											
2013218010	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00010/UCSB-IZC00010087_lg.jpg											
2013218009	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009907_lg.jpg											
2013218008	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009879_lg.jpg											
2013218007	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009983_lg.jpg											
2013218006	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009917_lg.jpg											
2013218005	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009948_lg.jpg											
2013218004	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009935_lg.jpg											
2013218003	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009877_lg.jpg											
2013218002	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009271_lg.jpg											
2013218001	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009978_lg.jpg											
2013218000	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009937.jpg											
2013217999	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009963_lg.jpg											
2013217998	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009903_lg.jpg											
2013217997	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009966_lg.jpg											
2013217996	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009949.jpg											
2013217995	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009913_lg.jpg											
2013217994	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009859_lg.jpg											
2013217993	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007188_lg.jpg											
2013217992	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009904.jpg											
2013217991	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009994_lg.jpg											
2013217990	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00007/UCSB-IZC00007168_lg.jpg											
2013217989	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009274_lg.jpg											
2013217988	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009943_lg.jpg											
2013217987	StillImage	image/jpeg	https://symbiota.ccber.ucsb.edu:443/content/specimenImages/UCSB_IZC/UCSB-IZC00009/UCSB-IZC00009855.jpg											
